OG	FBgn	GeneSymbol	branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg	branch_num_mg	is_fg	is_mf	is_mg	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
OG_1976	FBgn0003308	ry	Hele|31	Hsap|73	0.0133	3	2	0	Y	N	N	374.1119	0.0052	5238.2596	0.4749	0.4749	0.0	416.0806	0.0	5393.3111	6.6703	0.0001	45.7852	0.0149	0.0151	0.0	6.7248	0.0	45.8163	0.0178	0.0275	0.0087	0.0315	0.0319	0.026	0.0162	0.0264	0.0085	54977.0812	0.3392	1.2895	-0.0006	9.0454	15.8925	2.7617	15.9003	1.9992	0.0	1.9992	0.0	0.0	0.0	1.9992	0.0	1.9992	0.0025	0.0019	0.0006	0.0005	0.0005	0.0	0.002	0.0014	0.0006	0.2997	0.2561	0.0437	0.0024	0.0024	0.0	0.2973	0.2537	0.0436	0.1393	0.0673	0.072	0.0152	0.0142	0.001	0.1241	0.0532	0.071
OG_1980	FBgn0038079	NijC	Djun|7	Haoe|17	0.4382	7	2	0	Y	N	N	2.2557	0.7111	54.4496	1.0692	0.8671	6616.7978	2.2306	0.5304	47.5135	1.7439	0.7975	8.4708	0.7123	0.6748	1.4386	1.8902	0.8167	8.8365	0.7731	1.1216	0.1556	0.6662	0.7782	0.0002	0.8474	1.5396	0.186	1.4941	0.0783	0.7194	-0.7087	22.5262	16.9415	33.7866	22.9481	4.9048	1.9665	2.9383	0.2489	0.2242	0.0247	4.656	1.7423	2.9136	3.4402	3.1904	0.2497	1.2154	1.2154	0.0001	2.2247	1.9751	0.2497	2.8126	2.4658	0.3469	0.3494	0.3322	0.0171	2.4633	2.1335	0.3297	4.4499	2.8445	1.6053	1.8245	1.5617	0.2628	2.6254	1.2828	1.3425
OG_1980	FBgn0038079	NijC	Haoe|17	Hric|75	0.1879	6	2	0	Y	N	N	4.5737	1.0044	350.6678	0.0	0.0	0.0	4.061	0.7812	349.9699	4.7441	1.7639	24.0872	0.0	0.0	0.0	4.9929	1.8652	24.6019	1.0373	1.7563	0.0687	0.0784	0.0833	0.0	1.2295	2.3876	0.0703	2.1039	0.029	0.6651	-0.2865	16.9415	4.9512	22.9481	9.474	2.9501	0.9505	1.9997	0.0	0.0	0.0	2.9501	0.9505	1.9997	1.1441	1.1118	0.0323	0.0144	0.0144	0.0	1.1297	1.0974	0.0323	0.6218	0.5388	0.083	0.031	0.0292	0.0017	0.5909	0.5096	0.0813	1.103	0.6331	0.47	0.1842	0.1734	0.0107	0.9188	0.4596	0.4592
OG_1981	FBgn0034758	CG13510	Haoe|21	HburHwal|96	0.2361	3	2	0	Y	N	N	31.3449	31.3832	78.3881	1.1444	1.0188	24.0774	36.4597	273.9671	74.7126	1.9428	1.1034	7.5976	0.076	0.0771	0.0468	2.1979	1.2608	7.8636	0.062	0.0352	0.0969	0.0664	0.0757	0.0019	0.0603	0.0046	0.1053	1.0222	2.1163	0.4174	0.0128	22.957	5.7187	19.3068	6.2282	1.982	0.9802	1.0019	0.0093	0.0091	0.0002	1.9727	0.971	1.0017	0.0665	0.0213	0.0452	0.0198	0.0198	0.0001	0.0467	0.0016	0.0451	1.0202	0.8883	0.1319	0.1227	0.1182	0.0045	0.8975	0.7702	0.1274	1.0732	0.6071	0.4661	0.2987	0.2611	0.0376	0.7745	0.346	0.4285
OG_1988	FBgn0003410	sina	Djun|7	Haoe|23	0.2771	6	2	0	Y	N	N	3.6341	0.8526	3049.3901	84.7304	37.4277	92267.8084	1.0863	0.0377	1498.0003	0.8171	0.2952	5.3109	4.6329	2.3282	43.8389	0.3331	0.0214	2.8491	0.2249	0.3462	0.0017	0.0547	0.0622	0.0005	0.3066	0.5694	0.0019	2.0898	0.0027	1.483	-0.3989	15.4862	46.31	31.9504	28.6246	2.9464	0.9536	1.9928	1.8805	0.8925	0.9879	1.0659	0.061	1.0048	1.0701	1.0671	0.0029	0.0845	0.0844	0.0001	0.9856	0.9828	0.0028	3.6057	3.2305	0.3752	0.4059	0.3834	0.0225	3.1999	2.8472	0.3527	4.759	3.0825	1.6765	1.5448	1.3564	0.1884	3.2143	1.7261	1.4882
OG_1988	FBgn0003410	sina	Haoe|23	Hdor|32	0.2493	4	2	0	Y	N	N	2.9992	1.0116	529.3062	0.0016	0.0015	0.0	37.7765	13.2777	527.0043	0.9839	0.5348	4.8111	0.0026	0.0028	0.0	1.0547	0.5759	4.9563	0.328	0.5287	0.0091	1.645	1.7958	0.0016	0.0279	0.0434	0.0094	1.0555	0.0108	1.2714	-0.2664	46.31	17.1049	28.6246	7.6222	3.734	1.8166	1.9174	0.0007	0.0007	0.0	3.7333	1.8159	1.9174	0.7302	0.7224	0.0078	0.6796	0.6795	0.0001	0.0506	0.0429	0.0078	3.7952	3.3967	0.3985	0.2555	0.2438	0.0117	3.5398	3.1529	0.3869	2.2259	1.3663	0.8596	0.4131	0.3784	0.0347	1.8128	0.9879	0.8249
OG_1988	FBgn0003410	sina	Haoe|23	HdorHxan|103	0.2178	3	2	0	Y	N	N	3.2195	1.7703	26.6593	0.0054	0.0056	0.0016	5.2951	2.9025	29.3441	1.009	0.7565	3.0424	0.0036	0.004	0.0	1.1683	0.8775	3.4683	0.3134	0.4273	0.1141	0.665	0.708	0.0016	0.2206	0.3023	0.1182	0.4994	0.1527	0.4806	-0.1301	46.31	12.4327	28.6246	6.0576	3.003	2.0028	1.0002	0.0015	0.0015	0.0	3.0016	2.0014	1.0002	0.5353	0.4644	0.0709	0.2371	0.2371	0.0	0.2982	0.2273	0.0709	2.9762	2.6474	0.3288	0.4071	0.3667	0.0404	2.5691	2.2807	0.2884	1.7078	1.0867	0.6212	0.3565	0.3348	0.0217	1.3513	0.7518	0.5995
OG_200	FBgn0028402	Polr3E	Haoe|19	Hdor|28	0.2716	4	2	0	Y	N	N	2175.6879	0.074	34501402.7581	0.3679	0.0008	9787.5412	8416055.1887	inf	38062914.9206	1.0808	0.0001	7.4769	0.0014	0.0	0.0248	1.294	0.0001	7.9755	0.0005	0.0014	0.0	0.0037	0.0038	0.0	0.0	0.0	0.0	12460.0476	0.0003	0.7233	-0.0	28.8223	3.027	15.3448	1.0426	1.0034	0.0001	1.0033	0.0002	0.0	0.0002	1.0032	0.0001	1.0031	0.0001	0.0001	0.0	0.0001	0.0001	0.0	0.0	0.0	0.0	0.9284	0.7942	0.1342	0.1531	0.1447	0.0084	0.7753	0.6495	0.1258	0.2606	0.0945	0.1661	0.0349	0.0344	0.0005	0.2257	0.0601	0.1656
OG_200	FBgn0028402	Polr3E	Haoe|19	Hheb|38	0.2238	2	2	0	Y	N	N	50.2679	15.2842	507.0186	2.4669	2.532	0.951	281.1178	190184.2857	541.0687	0.8398	0.56	2.4761	0.2967	0.3114	0.005	0.968	0.6272	2.6415	0.0167	0.0366	0.0049	0.1203	0.123	0.0053	0.0034	0.0	0.0049	0.7562	0.2247	0.6094	-0.0033	28.8223	14.0416	15.3448	8.2922	4.0209	2.2895	1.7314	0.2712	0.271	0.0002	3.7497	2.0185	1.7312	0.0214	0.0175	0.0039	0.0175	0.0175	0.0	0.0039	0.0	0.0039	4.788	4.0888	0.6992	0.9142	0.8703	0.0439	3.8738	3.2184	0.6554	1.2809	0.4769	0.804	0.1454	0.1421	0.0034	1.1355	0.3349	0.8006
OG_200	FBgn0028402	Polr3E	Haoe|19	Hhec|39	0.2837	6	2	0	Y	N	N	0.8835	0.2647	27.1368	2.7796	1.7893	1789.7549	0.1675	0.0	7.5867	2.0174	1.3996	5.5001	16.1556	11.245	118.1787	0.2557	0.0001	1.5618	2.2834	5.2872	0.2027	5.8122	6.2846	0.066	1.5269	4.6261	0.2059	0.6971	0.0553	0.4414	-0.5727	28.8223	5.395	15.3448	9.7768	3.3509	1.9745	1.3764	2.9732	1.9744	0.9988	0.3777	0.0001	0.3776	2.0002	1.8953	0.1049	0.8988	0.898	0.0008	1.1013	0.9972	0.1041	1.661	1.4108	0.2502	0.184	0.1756	0.0085	1.477	1.2352	0.2418	0.8759	0.3585	0.5175	0.1546	0.1429	0.0117	0.7213	0.2156	0.5057
OG_2020	FBgn0031189	CG14618	Hant|18	Hric|73	0.0337	5	2	0	Y	N	N	60428.7463	0.0	212856.8404	0.0	0.0	0.0	60386.0536	0.0	213297.0246	7.5972	0.0	43.8363	0.0	0.0	0.0	7.7907	0.0	44.0011	0.0001	0.0	0.0002	0.0	0.0	0.0	0.0001	0.0	0.0002	inf	inf	1.295	0.0	3.0	9.0348	1.0	11.0167	1.9998	0.0	1.9998	0.0	0.0	0.0	1.9998	0.0	1.9998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2632	0.2176	0.0456	0.0065	0.0064	0.0002	0.2567	0.2112	0.0454	0.0785	0.0306	0.0479	0.002	0.0019	0.0001	0.0765	0.0286	0.0478
OG_2022	FBgn0032476	CG5439	Djun|5	Haoe|21	0.248	5	2	0	Y	N	N	1.3055	0.9956	3.8136	15.8684	15.1624	8.0688	0.7035	0.0101	3.6523	2.9857	1.1136	15.5773	5.9055	6.1221	0.504	2.4204	0.0205	16.3425	2.2871	1.1185	4.0847	0.3722	0.4038	0.0625	3.4405	2.0386	4.4746	2.0799	2.3741	0.6037	0.0649	14.5645	14.0174	27.9261	34.4022	2.946	0.9565	1.9895	0.9452	0.9421	0.0031	2.0008	0.0145	1.9864	4.1735	1.2369	2.9366	0.2553	0.2513	0.004	3.9183	0.9856	2.9326	0.9867	0.859	0.1277	0.16	0.1539	0.0062	0.8266	0.7051	0.1215	1.8248	1.1059	0.7189	0.686	0.6224	0.0635	1.1389	0.4835	0.6554
OG_2026	FBgn0266518	Dpit47	Djun|7	Hhec|42	0.4194	11	2	0	Y	N	N	1.9241	1.797	6.3429	0.5619	0.0853	2.1768	1.4609	94.6991	6.2109	2.5023	0.011	17.8344	0.0093	0.0008	0.1553	3.1025	0.0138	19.2981	1.3005	0.0061	2.8117	0.0166	0.0095	0.0714	2.1237	0.0001	3.1071	262.92	392.6242	0.8236	0.3892	13.1772	5.0367	21.747	12.0607	1.0146	0.0038	1.0107	0.0007	0.0001	0.0007	1.0139	0.0038	1.0101	0.9129	0.0023	0.9106	0.0045	0.0023	0.0022	0.9084	0.0	0.9084	0.4055	0.3488	0.0567	0.0787	0.0743	0.0043	0.3268	0.2744	0.0523	0.702	0.3781	0.3239	0.2743	0.2427	0.0315	0.4277	0.1354	0.2923
OG_20275	-	DPOA2	Haoe|21	Hheb|40	0.1545	2	2	0	Y	N	N	0.795	0.1467	5.6967	1.4364	1.4635	0.1558	0.6502	0.0277	5.9654	1.0191	0.2208	5.4008	0.8566	0.9632	0.0002	1.0512	0.0648	6.1282	1.2819	1.5045	0.9481	0.5963	0.6582	0.0015	1.6166	2.335	1.0273	4.4569	0.4201	1.1348	-0.6744	26.631	11.6755	43.0594	13.9198	2.3826	0.4366	1.946	0.3307	0.3307	0.0	2.0519	0.1059	1.946	3.3565	2.3635	0.993	0.5122	0.5121	0.0001	2.8442	1.8514	0.9928	2.3381	1.9777	0.3603	0.3861	0.3434	0.0428	1.9519	1.6344	0.3175	2.6183	1.571	1.0474	0.859	0.7781	0.0809	1.7594	0.7929	0.9665
OG_2027	FBgn0053208	Mical	Haoe|23	Hsar|80	0.2764	8	2	0	Y	N	N	1.8985	0.7376	6.5588	0.4064	0.3434	5.0542	1.5855	0.5307	6.2459	0.8894	0.2495	5.0652	0.0091	0.007	0.2841	1.0944	0.3165	5.117	0.4685	0.3383	0.7723	0.0223	0.0203	0.0562	0.6903	0.5963	0.8193	3.1104	0.978	1.0348	0.0343	161.6452	7.6659	271.093	14.2835	1.7849	0.4342	1.3506	0.0034	0.0026	0.0008	1.7814	0.4316	1.3498	1.7462	0.8828	0.8634	0.0276	0.0237	0.0039	1.7186	0.8591	0.8595	2.0068	1.7401	0.2666	0.3791	0.3762	0.0029	1.6277	1.3639	0.2638	3.7273	2.6093	1.118	1.2376	1.1688	0.0688	2.4897	1.4406	1.0491
OG_2027	FBgn0053208	Mical	Haoe|23	Hwal|96	0.2746	6	2	0	Y	N	N	0.3028	0.0053	1.6768	0.1069	0.1083	0.0001	0.2676	0.0015	1.6146	0.277	0.0038	2.1607	0.0454	0.049	0.0	0.2891	0.0013	2.2245	0.9147	0.7178	1.2886	0.4249	0.4525	0.1821	1.0804	0.8585	1.3778	83.1749	0.9458	0.8224	0.0753	161.6452	20.1725	271.093	42.8167	1.0138	0.012	1.0018	0.0082	0.0082	0.0	1.0056	0.0038	1.0018	6.6967	3.4417	3.255	0.7864	0.752	0.0343	5.9103	2.6896	3.2207	3.6598	3.1962	0.4636	0.1815	0.1682	0.0133	3.4783	3.028	0.4503	7.321	4.7949	2.5261	1.8506	1.6622	0.1885	5.4704	3.1328	2.3376
OG_2027	FBgn0053208	Mical	Haoe|23	HburHwal|97	0.2551	5	2	0	Y	N	N	2.3028	1.7097	6.3781	0.2163	0.2371	0.0068	2.2879	1.7478	6.4694	1.3627	0.8744	4.708	0.1095	0.1176	0.0043	1.4143	0.9076	4.8149	0.5918	0.5114	0.7382	0.506	0.4959	0.626	0.6181	0.5193	0.7443	0.7859	0.7917	1.1926	-0.1423	161.6452	18.4655	271.093	43.4567	4.5325	2.538	1.9946	0.0144	0.0143	0.0	4.5182	2.5236	1.9945	4.3201	2.4111	1.909	0.8694	0.7858	0.0836	3.4507	1.6253	1.8253	3.3261	2.9025	0.4236	0.1314	0.122	0.0094	3.1947	2.7805	0.4142	7.3004	4.7143	2.5861	1.7181	1.5846	0.1336	5.5823	3.1298	2.4526
OG_2027	FBgn0053208	Mical	Haoe|23	HdorHxan|101	0.259	5	2	0	Y	N	N	2.0712	1.4762	6.4442	3.7075	3.7146	0.003	1.7004	1.0153	6.3647	1.1168	0.8005	3.4357	1.0459	1.0825	0.0003	1.1246	0.7661	3.5341	0.5392	0.5423	0.5331	0.2821	0.2914	0.1111	0.6614	0.7546	0.5553	0.5856	0.4921	0.5286	-0.5134	161.6452	12.8377	271.093	26.6905	2.7471	1.7326	1.0146	0.2545	0.2545	0.0	2.4926	1.478	1.0146	3.5394	2.3722	1.1672	0.5965	0.5844	0.0121	2.943	1.7878	1.1551	2.4598	2.1645	0.2953	0.2434	0.2351	0.0082	2.2164	1.9293	0.2871	6.5641	4.3747	2.1894	2.1144	2.0053	0.1091	4.4497	2.3694	2.0803
OG_2027	FBgn0053208	Mical	Hdor|31	Hheb|41	0.0621	3	2	0	Y	N	N	5.1451	7.8655	10.8029	34.1963	36.1945	0.0591	3.5917	2.5161	11.0488	2.233	0.6772	10.9262	5.4093	6.4504	0.0004	1.9024	0.0838	12.1433	0.434	0.0861	1.0114	0.1582	0.1782	0.0074	0.5297	0.0333	1.0991	2.8875	7.0781	1.5346	0.4928	33.7243	27.2567	53.8308	58.7219	2.712	0.6976	2.0144	0.6193	0.6193	0.0	2.0927	0.0783	2.0144	1.2278	0.152	1.0758	0.1152	0.1146	0.0006	1.1125	0.0374	1.0751	1.2145	1.0302	0.1844	0.1145	0.096	0.0185	1.1	0.9341	0.1659	2.8289	1.7653	1.0636	0.7284	0.6431	0.0854	2.1005	1.1222	0.9782
OG_20307	-	TM135	Djun|6	Haoe|19	0.4761	6	2	0	Y	N	N	1.7094	1.9482	2.7377	1.8921	3.1066	0.0237	1.7123	1.836	3.8484	0.9944	0.6666	2.833	1.2073	1.3125	0.0525	0.9305	0.4521	3.2389	0.5817	0.3422	1.0348	0.6381	0.4225	2.2121	0.5434	0.2463	0.8416	0.7577	1.5991	0.4522	0.0879	29.9061	22.1567	31.3365	29.2224	4.6264	2.632	1.9944	1.2966	1.2919	0.0047	3.3297	1.3401	1.9897	2.7531	1.0592	1.6938	1.2223	0.7119	0.5105	1.5307	0.3474	1.1834	4.6522	3.9483	0.704	1.074	0.9843	0.0897	3.5782	2.9639	0.6143	4.7324	3.0956	1.6368	1.9157	1.685	0.2308	2.8167	1.4106	1.4061
OG_20307	-	TM135	Djun|6	HconHeleHhewHsapHleuHsar|78	0.5018	7	2	0	Y	N	N	1.7612	0.0345	59.4367	0.1562	0.1162	27.9341	3.2368	0.0013	60.3694	1.1692	0.0334	7.1463	0.1522	0.1271	0.4109	1.4839	0.0011	8.1578	0.6639	0.9668	0.1202	0.9743	1.0943	0.0147	0.4584	0.8102	0.1351	40.6754	0.0693	0.6686	-0.467	29.9061	3.9347	31.3365	10.0366	1.0403	0.025	1.0153	0.032	0.0244	0.0076	1.0083	0.0006	1.0077	0.9005	0.8422	0.0584	0.5263	0.5254	0.0009	0.3742	0.3167	0.0575	0.8898	0.7477	0.1421	0.2103	0.1917	0.0186	0.6795	0.556	0.1235	1.3565	0.8711	0.4854	0.5402	0.4801	0.0601	0.8163	0.3909	0.4254
OG_205	FBgn0002716	mei-W68	Djun|5	HdemHert|36	0.3679	7	2	0	Y	N	N	1.763	0.786	7.0924	32.8447	17.9541	4221.7879	0.572	0.0024	4.1744	2.1651	0.8168	11.4727	6.5528	4.0492	59.0762	1.178	0.0051	8.1069	1.2281	1.0391	1.6176	0.1995	0.2255	0.014	2.0593	2.1726	1.9421	2.0349	0.7555	1.1442	-0.1956	14.1653	12.0041	31.8672	9.741	2.2253	0.7332	1.4921	1.2369	0.7296	0.5074	0.9884	0.0037	0.9847	2.1302	1.2135	0.9167	0.1547	0.1533	0.0013	1.9755	1.0602	0.9154	1.0278	0.8977	0.1301	0.1888	0.1802	0.0086	0.839	0.7176	0.1215	1.7345	1.1678	0.5667	0.7752	0.6799	0.0954	0.9593	0.488	0.4713
OG_20615	-	EXOS2	Haoe|21	Hheb|40	0.3292	3	2	0	Y	N	N	46.5342	14.8246	242.8945	109.0128	110.4629	0.1105	40.8392	6.8283	245.2559	0.8022	0.2927	3.4685	1.5188	1.5751	0.0009	0.7352	0.153	3.5359	0.0172	0.0197	0.0143	0.0139	0.0143	0.0083	0.018	0.0224	0.0144	2.2648	0.6119	1.1102	-0.0045	33.996	11.8525	38.2514	5.7714	2.8757	0.8808	1.9949	0.4655	0.4655	0.0	2.4102	0.4153	1.9948	0.0266	0.0165	0.0101	0.004	0.0039	0.0001	0.0226	0.0126	0.01	3.5847	3.0096	0.5751	0.3065	0.2955	0.011	3.2782	2.714	0.5642	1.5421	0.8354	0.7067	0.2892	0.2735	0.0158	1.2528	0.5619	0.6909
OG_20622	-	LRC15	Djun|7	Hheb|41	0.3338	8	2	0	Y	N	N	2.2035	1.477	5.4038	2.7181	0.0637	18.7524	1.5563	0.9317	4.6124	3.2914	1.4255	13.3586	1.5351	0.0275	25.554	3.6056	1.7103	12.6172	1.4937	0.9652	2.4721	0.5648	0.4313	1.3627	2.3167	1.8357	2.7355	1.7369	1.3837	1.1715	0.3597	23.0517	10.0462	51.3997	23.1852	2.7311	0.9979	1.7332	0.1933	0.0033	0.19	2.5378	0.9946	1.5432	3.8584	1.6187	2.2398	0.6854	0.4484	0.2369	3.1731	1.1703	2.0028	0.8298	0.7	0.1297	0.1259	0.1185	0.0074	0.7039	0.5816	0.1223	2.5832	1.6771	0.906	1.2135	1.0397	0.1739	1.3696	0.6375	0.7322
OG_20622	-	LRC15	Hbur|24	Hheb|41	0.1369	5	2	0	Y	N	N	3.1131	0.0029	14631.4809	0.2873	0.1748	142.0413	2.7079	0.0	16010.6959	4.3002	0.0068	25.6211	0.0687	0.0455	0.4138	4.9498	0.0	26.9478	1.3813	2.3718	0.0018	0.2391	0.2602	0.0029	1.8279	4.0528	0.0017	756.7268	0.0005	0.7944	-0.4978	5.9022	10.0462	18.5294	23.1852	1.0018	0.0013	1.0004	0.0021	0.0013	0.0008	0.9996	0.0	0.9996	1.0227	1.0222	0.0005	0.0498	0.0497	0.0	0.973	0.9725	0.0005	0.233	0.1939	0.039	0.031	0.0291	0.002	0.202	0.1649	0.0371	0.7404	0.431	0.3094	0.2081	0.191	0.0171	0.5323	0.24	0.2923
OG_20622	-	LRC15	Hheb|41	HburHwal|98	0.1294	4	2	0	Y	N	N	43.804	0.1662	190.4136	10.1363	0.5349	205.4962	55.4992	0.004	194.5908	4.2398	0.0153	19.7248	1.0765	0.0589	10.8394	5.1441	0.0003	20.6892	0.0968	0.0921	0.1036	0.1062	0.1101	0.0527	0.0927	0.0758	0.1063	351.325	0.7687	0.9507	-0.0039	10.0462	5.6571	23.1852	16.1084	1.2012	0.0034	1.1978	0.0678	0.0034	0.0644	1.1334	0.0	1.1334	0.0749	0.0424	0.0326	0.025	0.0241	0.0008	0.05	0.0182	0.0317	0.2833	0.2226	0.0607	0.063	0.057	0.0059	0.2203	0.1656	0.0548	0.7739	0.4596	0.3143	0.2349	0.2189	0.016	0.539	0.2407	0.2983
OG_20625	-	MALM	Hdor|30	Hheb|40	0.0492	3	2	0	Y	N	N	15.4319	0.0	13290789.9863	0.0	0.0	0.0	19471.0282	0.0	13311855.2903	2.9965	0.0	20.6342	0.0	0.0	0.0	3.2899	0.0	20.8737	0.1942	0.347	0.0	1.3283	1.3941	0.0	0.0002	0.0003	0.0	inf	0.0	0.6726	-0.0193	3.4138	8.8424	3.601	8.1313	1.0008	0.0	1.0008	0.0	0.0	0.0	1.0008	0.0	1.0008	0.0489	0.0489	0.0	0.0489	0.0489	0.0	0.0	0.0	0.0	0.334	0.2855	0.0485	0.0298	0.0292	0.0006	0.3042	0.2563	0.0479	0.252	0.141	0.111	0.0368	0.0351	0.0017	0.2152	0.106	0.1092
OG_2071	FBgn0034145	CG5065	Haoe|21	Hheb|39	0.1672	4	2	0	Y	N	N	3.5191	0.0619	16.5976	0.4853	0.464	0.0	3.6322	0.0	15.8273	3.1563	0.0385	22.3459	0.4014	0.4059	0.0	3.4043	0.0	22.4927	0.8969	0.6225	1.3463	0.8271	0.8747	0.0003	0.9372	0.3044	1.4211	94.2066	1.3201	0.5303	-0.035	8.109	12.0235	50.7823	8.9239	2.0202	0.0212	1.9989	0.0212	0.0212	0.0	1.9989	0.0	1.9989	1.7539	0.756	0.998	0.5925	0.5925	0.0	1.1614	0.1634	0.9979	0.64	0.5506	0.0895	0.0529	0.0523	0.0006	0.5872	0.4983	0.0889	1.9555	1.2143	0.7412	0.7164	0.6774	0.039	1.2392	0.5369	0.7022
OG_2071	FBgn0034145	CG5065	Hhec|40	HdorHxan|100	0.1744	9	2	0	Y	N	N	1.4608	33.9131	4.1655	215.5744	574.6107	0.0	1.1126	0.0	4.0516	18.0528	2.7647	105.3364	23.4039	23.9865	0.0	17.4548	0.0	107.0908	12.3578	0.0815	25.288	0.1086	0.0417	0.7016	15.6886	0.1053	26.4317	6.6734	294.507	0.1927	0.4016	5.0018	3.3374	14.9512	3.2673	1.3503	0.176	1.1743	0.176	0.176	0.0	1.1743	0.0	1.1743	0.9852	0.0033	0.9818	0.0019	0.0006	0.0012	0.9833	0.0027	0.9806	0.0748	0.0636	0.0111	0.0075	0.0073	0.0002	0.0673	0.0563	0.011	0.0797	0.0409	0.0388	0.017	0.0153	0.0017	0.0627	0.0256	0.0371
OG_20723	-	MLP2	Haoe|23	HantHsapHconHleuHeleHhewHsar|87	0.1413	5	2	0	Y	N	N	278.0879	0.0001	1762.0834	0.0024	0.0024	0.0	349.364	0.0	1744.4088	50.7883	0.0	411.679	0.0008	0.0009	0.0	51.4969	0.0	413.0818	0.1826	0.1274	0.2336	0.3489	0.3634	0.0	0.1474	0.0006	0.2368	4370548.5898	1.9851	0.4388	0.001	5.0162	1.9988	28.4825	1.4037	1.9978	0.0	1.9978	0.0	0.0	0.0	1.9978	0.0	1.9978	0.03	0.0101	0.02	0.01	0.01	0.0	0.02	0.0	0.02	0.0393	0.0345	0.0049	0.0005	0.0005	0.0	0.0388	0.034	0.0048	0.1645	0.079	0.0855	0.0288	0.0276	0.0011	0.1357	0.0514	0.0844
OG_2075	FBgn0034661	tpr	Djun|2	Evib|8	0.4431	4	2	0	Y	N	N	2.336	1.5213	8.4393	0.8372	0.8131	0.779	6.2713	20.5953	9.5257	0.484	0.3906	1.0931	0.3225	0.3484	0.0045	0.5738	0.4166	1.3702	0.2072	0.2568	0.1295	0.3852	0.4285	0.0058	0.0915	0.0202	0.1438	0.4287	0.3222	0.3082	-0.1567	19.6408	22.9269	16.4267	11.2271	3.3354	2.3345	1.0009	0.7941	0.7933	0.0008	2.5413	1.5412	1.0001	0.5601	0.4236	0.1365	0.4102	0.4096	0.0006	0.1499	0.014	0.1359	6.8918	5.9761	0.9157	2.4626	2.2769	0.1858	4.4292	3.6993	0.7299	2.7036	1.6497	1.0539	1.065	0.9558	0.1092	1.6386	0.6939	0.9446
OG_2106	FBgn0031957	TwdlE	Djun|7	Haoe|23	0.5486	7	2	0	Y	N	N	2.647	4.7405	1.5442	4.9501	6.2457	1.627	1.9797	3.9245	1.5337	1.1726	1.1505	1.2936	1.3922	1.4014	1.2581	1.0844	1.034	1.2984	0.443	0.2427	0.8377	0.2813	0.2244	0.7733	0.5478	0.2635	0.8466	0.2052	1.7514	-0.895	0.4525	70.6747	43.6602	72.6742	48.773	6.6587	5.5248	1.1339	2.2663	2.1349	0.1314	4.3924	3.3899	1.0026	5.4136	1.9676	3.4461	1.351	0.9662	0.3849	4.0626	1.0014	3.0612	5.6784	4.8019	0.8765	1.6278	1.5234	0.1044	4.0506	3.2784	0.7721	12.2204	8.1068	4.1136	4.8037	4.306	0.4977	7.4167	3.8008	3.6159
OG_2106	FBgn0031957	TwdlE	Haoe|23	Hdor|32	0.1888	4	2	0	Y	N	N	7.9812	1577.2407	9.7334	104.0989	0.0659	593.3996	8.0841	2112.3955	9.4771	2.1254	1.3451	5.7005	0.2987	0.0001	11.1369	2.3342	1.5313	5.6158	0.2663	0.0009	0.5857	0.0029	0.0017	0.0188	0.2887	0.0007	0.5926	0.9249	570.7862	0.6765	0.4409	43.6602	27.3648	48.773	21.7567	3.8483	1.9992	1.8491	0.0555	0.0	0.0554	3.7929	1.9992	1.7937	0.9901	0.0017	0.9884	0.0008	0.0005	0.0004	0.9893	0.0013	0.988	1.8106	1.4863	0.3244	0.1857	0.1807	0.005	1.6249	1.3055	0.3194	3.718	2.0304	1.6876	0.2918	0.2715	0.0203	3.4262	1.7589	1.6673
